X,Y,Date,ConfirmedCovidCases,TotalConfirmedCovidCases,ConfirmedCovidDeaths,TotalCovidDeaths,StatisticsProfileDate,CovidCasesConfirmed,HospitalisedCovidCases,RequiringICUCovidCases,HealthcareWorkersCovidCases,ClustersNotified,HospitalisedAged5,HospitalisedAged5to14,HospitalisedAged15to24,HospitalisedAged25to34,HospitalisedAged35to44,HospitalisedAged45to54,HospitalisedAged55to64,Male,Female,Unknown,Aged1to4,Aged5to14,Aged15to24,Aged25to34,Aged35to44,Aged45to54,Aged55to64,Median_Age,CommunityTransmission,CloseContact,TravelAbroad,FID,HospitalisedAged65to74,HospitalisedAged75to84,HospitalisedAged85up,Aged65to74,Aged75to84,Aged85up,DeathsCumulative_DOD,DeathsToday_DOD,SevenDayAvg_Cases
-856335.869598373,7036492.39571864,2021/02/28 00:00:00+00,612,219952,6,4319,2021/02/27 00:00:00+00,219464,12961,1380,27674,12643,144,114,489,811,981,1461,1801,104202,115251,11,5907,13541,38608,38970,35247,33096,24970,32,0,0,0,365,2307,2932,1918,12354,9396,7342,4600,18,653
-856335.869598373,7036492.39571864,2021/03/01 00:00:00+00,687,220273,1,4319,2021/02/28 00:00:00+00,220147,12985,1382,27706,12661,145,115,490,813,981,1464,1803,104552,115583,12,5957,13633,38752,39085,35329,33182,25028,30,0,0,0,366,2312,2938,1921,12384,9411,7353,4611,11,653
-856335.869598373,7036492.39571864,2021/03/02 00:00:00+00,369,220630,14,4333,2021/03/01 00:00:00+00,220505,13011,1383,27731,12670,145,115,493,814,981,1469,1804,104715,115778,12,5981,13670,38821,39134,35386,33231,25063,34,0,0,0,367,2318,2945,1924,12402,9423,7361,4625,14,624
-856335.869598373,7036492.39571864,2021/03/03 00:00:00+00,566,221189,25,4357,2021/03/02 00:00:00+00,221062,13042,1387,27769,12762,145,115,494,821,985,1472,1812,104993,116056,13,6015,13729,38917,39232,35476,33311,25122,34,0,0,0,368,2321,2949,1925,12426,9435,7366,4639,14,623
-856335.869598373,7036492.39571864,2021/03/04 00:00:00+00,462,221649,39,4396,2021/03/03 00:00:00+00,221513,13077,1390,27796,12861,145,115,497,825,989,1476,1816,105211,116289,13,6044,13773,39019,39304,35540,33364,25170,31,0,0,0,369,2326,2957,1928,12445,9451,7370,4648,9,601
-856335.869598373,7036492.39571864,2021/03/05 00:00:00+00,522,222169,9,4405,2021/03/04 00:00:00+00,222031,13106,1392,27821,12936,146,115,498,829,992,1481,1820,105486,116532,13,6077,13837,39091,39403,35621,33433,25231,33,0,0,0,370,2329,2961,1932,12467,9462,7376,4662,14,565
-856335.869598373,7036492.39571864,2021/03/06 00:00:00+00,539,222699,14,4419,2021/03/05 00:00:00+00,222566,13138,1394,27840,13008,149,115,499,831,997,1485,1825,105782,116771,13,6104,13886,39192,39503,35712,33488,25287,33,0,0,0,371,2332,2968,1934,12502,9475,7384,4669,7,536
-856335.869598373,7036492.39571864,2021/03/07 00:00:00+00,525,223219,3,4422,2021/03/06 00:00:00+00,223091,13164,1395,27857,13067,150,115,501,833,1002,1487,1826,106052,117026,13,6142,13955,39296,39601,35793,33539,25324,31,0,0,0,372,2335,2974,1938,12527,9492,7389,4681,12,524
-856335.869598373,7036492.39571864,2021/03/08 00:00:00+00,437,223651,0,4422,2021/03/07 00:00:00+00,223524,13186,1398,27872,13087,151,115,503,833,1004,1489,1830,106267,117244,13,6172,14008,39376,39662,35876,33589,25353,33,0,0,0,373,2336,2983,1939,12553,9510,7392,4688,7,488
-856335.869598373,7036492.39571864,2021/03/09 00:00:00+00,311,223957,30,4452,2021/03/08 00:00:00+00,223835,13214,1400,27899,13103,153,115,503,834,1006,1493,1836,106426,117396,13,6199,14037,39435,39707,35916,33639,25378,34,0,0,0,374,2340,2988,1943,12571,9523,7397,4703,15,480
-856335.869598373,7036492.39571864,2021/03/10 00:00:00+00,631,224588,47,4499,2021/03/09 00:00:00+00,224466,13244,1405,27941,13211,154,115,508,836,1007,1493,1841,106743,117710,13,6246,14105,39582,39823,36008,33726,25415,29,0,0,0,375,2346,2995,1946,12592,9535,7401,4715,12,489
-856335.869598373,7036492.39571864,2021/03/11 00:00:00+00,592,225179,10,4509,2021/03/10 00:00:00+00,225056,13263,1408,27971,13291,156,116,509,836,1008,1497,1844,107044,117999,13,6281,14173,39696,39927,36113,33798,25460,32,0,0,0,376,2350,2997,1947,12618,9550,7407,4720,5,508
-856335.869598373,7036492.39571864,2021/03/12 00:00:00+00,646,225820,10,4518,2021/03/11 00:00:00+00,225700,13299,1413,27997,13326,156,116,510,837,1015,1504,1847,107355,118332,13,6315,14263,39837,40030,36220,33869,25511,30,0,0,0,377,2355,3004,1952,12645,9564,7413,4724,4,525
-856335.869598373,7036492.39571864,2021/03/13 00:00:00+00,543,226358,16,4534,2021/03/12 00:00:00+00,226241,13329,1417,28023,13326,156,116,514,843,1018,1507,1850,107624,118604,13,6340,14348,39958,40114,36300,33920,25555,29,0,0,0,378,2359,3008,1955,12670,9583,7420,4732,8,526
-856335.869598373,7036492.39571864,2021/03/14 00:00:00+00,384,226741,0,4534,2021/03/13 00:00:00+00,226622,13345,1418,28042,13326,156,118,518,844,1019,1508,1852,107819,118790,13,6362,14394,40032,40179,36373,33966,25588,31,0,0,0,379,2361,3011,1955,12684,9590,7421,4743,11,506
-856335.869598373,7036492.39571864,2021/03/15 00:00:00+00,575,227316,0,4534,2021/03/14 00:00:00+00,227195,13372,1423,28056,0,156,118,519,847,1021,1513,1856,108109,119073,13,6412,14490,40121,40268,36467,34033,25631,30,0,0,0,380,2364,3018,1957,12709,9603,7428,4751,8,526
-856335.869598373,7036492.39571864,2021/03/16 00:00:00+00,349,227663,18,4552,2021/03/15 00:00:00+00,227539,13419,1425,28068,0,156,118,520,848,1029,1516,1860,108279,119247,13,6432,14540,40173,40325,36528,34065,25655,33,0,0,0,381,2376,3031,1962,12733,9619,7436,4759,8,531
-856335.869598373,7036492.39571864,2021/03/17 00:00:00+00,557,228215,17,4566,2021/03/16 00:00:00+00,228096,13451,1428,28093,0,158,118,522,851,1031,1517,1862,108541,119542,13,6495,14628,40257,40416,36612,34128,25691,29,0,0,0,382,2389,3037,1963,12766,9630,7440,4770,11,520
-856335.869598373,7036492.39571864,2021/03/18 00:00:00+00,582,228796,0,4566,2021/03/17 00:00:00+00,228670,13475,1432,28117,0,159,119,525,854,1035,1519,1863,108829,119828,13,6545,14713,40339,40515,36723,34200,25734,32,0,0,0,383,2395,3039,1964,12787,9638,7443,4779,9,519
-856335.869598373,7036492.39571864,2021/03/19 00:00:00+00,507,229306,10,4576,2021/03/18 00:00:00+00,229173,13510,1439,28127,0,160,119,527,855,1040,1523,1870,109076,120084,13,6583,14792,40405,40600,36809,34262,25770,33,0,0,0,384,2403,3042,1968,12814,9651,7454,4784,5,499
-856335.869598373,7036492.39571864,2021/03/20 00:00:00+00,525,229831,9,4585,2021/03/19 00:00:00+00,229695,13552,1442,28143,0,160,119,528,858,1041,1526,1878,109333,120349,13,6631,14864,40468,40680,36901,34325,25817,34,0,0,0,385,2409,3056,1974,12840,9674,7462,4789,5,497
-856335.869598373,7036492.39571864,2021/03/21 00:00:00+00,769,230599,2,4587,2021/03/20 00:00:00+00,230458,13592,1444,28172,0,160,121,530,861,1043,1530,1883,109715,120730,13,6704,14972,40570,40827,37040,34398,25871,32,0,0,0,386,2416,3067,1978,12875,9699,7469,4800,11,552
-856335.869598373,7036492.39571864,2021/03/22 00:00:00+00,520,231119,1,4588,2021/03/21 00:00:00+00,230977,13610,1447,28191,0,160,122,531,863,1047,1530,1885,109971,120993,13,6773,15070,40638,40907,37134,34449,25894,28,0,0,0,387,2419,3070,1980,12889,9716,7474,4803,3,544
-856335.869598373,7036492.39571864,2021/03/23 00:00:00+00,371,231484,24,4610,2021/03/22 00:00:00+00,231347,13632,1448,28198,0,161,125,533,866,1049,1531,1887,110153,121181,13,6809,15152,40678,40965,37198,34490,25920,30,0,0,0,388,2421,3075,1981,12900,9726,7476,4804,1,547
-856335.869598373,7036492.39571864,2021/03/24 00:00:00+00,683,232164,18,4628,2021/03/23 00:00:00+00,232026,13660,1449,28227,0,162,126,533,870,1053,1532,1894,110475,121538,13,6865,15264,40773,41082,37329,34558,25973,32,0,0,0,389,2424,3079,1984,12923,9742,7484,4811,7,565
-856335.869598373,7036492.39571864,2021/03/25 00:00:00+00,606,232758,3,4631,2021/03/24 00:00:00+00,232629,13688,1452,28249,0,163,126,534,871,1055,1535,1896,110772,121844,13,6907,15363,40855,41193,37446,34616,26022,33,0,0,0,390,2433,3084,1988,12950,9754,7490,4817,6,568
-856335.869598373,7036492.39571864,2021/03/26 00:00:00+00,584,233327,20,4651,2021/03/25 00:00:00+00,233212,13725,1457,28272,0,166,127,536,873,1060,1537,1901,111069,122130,13,6959,15434,40949,41272,37571,34684,26062,34,0,0,0,391,2440,3093,1989,12982,9771,7495,4827,10,579
-856335.869598373,7036492.39571864,2021/03/27 00:00:00+00,624,233937,2,4653,2021/03/26 00:00:00+00,233834,13750,1458,28296,0,166,127,536,874,1065,1540,1905,111378,122443,13,7016,15524,41044,41377,37691,34767,26104,32,0,0,0,392,2446,3097,1991,12999,9781,7498,4836,9,593
-856335.869598373,7036492.39571864,2021/03/28 00:00:00+00,604,234541,13,4666,2021/03/27 00:00:00+00,234433,13767,1459,28309,0,167,127,537,878,1068,1543,1905,111678,122742,13,7081,15631,41149,41462,37791,34836,26140,27,0,0,0,393,2449,3098,1992,13020,9789,7501,4842,6,570
-856335.869598373,7036492.39571864,2021/03/29 00:00:00+00,539,235078,1,4667,2021/03/28 00:00:00+00,234972,13777,1460,28327,0,167,127,538,878,1068,1544,1907,111967,122992,13,7131,15730,41221,41535,37892,34896,26191,32,0,0,0,394,2452,3099,1994,13040,9800,7503,4847,5,573
-856335.869598373,7036492.39571864,2021/03/30 00:00:00+00,368,235444,14,4681,2021/03/29 00:00:00+00,235337,13813,1463,28345,0,167,129,539,878,1070,1549,1915,112150,123174,13,7152,15789,41274,41586,37951,34951,26219,34,0,0,0,395,2460,3104,1999,13063,9810,7509,4852,5,572
-856335.869598373,7036492.39571864,2021/03/31 00:00:00+00,411,235854,6,4687,2021/03/30 00:00:00+00,235748,13842,1469,28355,0,167,129,539,879,1074,1558,1918,112352,123383,13,7170,15862,41334,41636,38036,35013,26251,35,0,0,0,396,2468,3106,2001,13084,9817,7512,4859,7,533
-856335.869598373,7036492.39571864,2021/04/01 00:00:00+00,761,236600,18,4705,2021/03/31 00:00:00+00,236497,13861,1470,28380,0,168,130,540,882,1076,1559,1922,112729,123755,13,7234,15967,41445,41751,38182,35104,26316,33,0,0,0,397,2470,3108,2003,13118,9830,7517,4869,10,555
-856335.869598373,7036492.39571864,2021/04/02 00:00:00+00,591,237187,8,4713,2021/04/01 00:00:00+00,237084,13891,1471,28397,0,168,130,543,885,1080,1565,1925,113023,124048,13,7274,16065,41534,41851,38277,35177,26362,31,0,0,0,398,2472,3113,2007,13140,9846,7525,4875,6,556
-856335.869598373,7036492.39571864,2021/04/03 00:00:00+00,511,237695,2,4715,2021/04/02 00:00:00+00,237592,13915,1473,28421,0,171,132,543,887,1088,1569,1926,113264,124315,13,7304,16152,41605,41937,38382,35235,26405,33,0,0,0,399,2473,3114,2009,13156,9853,7530,4880,5,540
-856335.869598373,7036492.39571864,2021/04/04 00:00:00+00,457,238148,3,4718,2021/04/03 00:00:00+00,238045,13926,1475,28430,0,171,132,544,888,1090,1570,1929,113513,124519,13,7337,16207,41691,42004,38466,35292,26447,32,0,0,0,400,2473,3116,2010,13176,9858,7534,4886,6,519
-856335.869598373,7036492.39571864,2021/04/05 00:00:00+00,320,238466,0,4718,2021/04/04 00:00:00+00,238362,13939,1477,28436,0,171,132,544,892,1091,1574,1929,113677,124672,13,7357,16257,41750,42062,38525,35329,26466,30,0,0,0,401,2474,3119,2010,13184,9864,7535,4889,3,488
-856335.869598373,7036492.39571864,2021/04/06 00:00:00+00,443,238907,9,4727,2021/04/05 00:00:00+00,238805,13948,1479,28447,0,171,132,544,894,1091,1576,1930,113917,124875,13,7383,16348,41819,42131,38604,35380,26498,31,0,0,0,402,2476,3121,2010,13204,9870,7535,4894,5,499
-856335.869598373,7036492.39571864,2021/04/07 00:00:00+00,423,239325,5,4732,2021/04/06 00:00:00+00,239224,13983,1480,28462,0,171,132,545,898,1094,1584,1935,114134,125077,13,7411,16426,41891,42193,38670,35425,26534,30,0,0,0,403,2480,3129,2012,13221,9883,7537,4897,3,500
-856335.869598373,7036492.39571864,2021/04/08 00:00:00+00,400,239723,7,4737,2021/04/07 00:00:00+00,239618,14001,1482,28474,0,172,133,545,901,1096,1584,1938,114338,125267,13,7437,16470,41942,42266,38759,35479,26568,35,0,0,0,404,2482,3132,2015,13232,9892,7540,4902,5,449
-856335.869598373,7036492.39571864,2021/04/09 00:00:00+00,473,240192,34,4769,2021/04/08 00:00:00+00,240084,14021,1487,28490,0,172,133,546,905,1097,1586,1941,114559,125512,13,7458,16554,42036,42347,38837,35531,26600,29,0,0,0,405,2485,3137,2016,13248,9899,7541,4907,5,432
-856335.869598373,7036492.39571864,2021/04/10 00:00:00+00,455,240643,14,4783,2021/04/09 00:00:00+00,240539,14048,1491,28509,0,173,134,548,905,1098,1591,1944,114775,125750,14,7477,16622,42133,42425,38925,35580,26630,30,0,0,0,406,2491,3142,2019,13265,9905,7544,4910,3,424
-856335.869598373,7036492.39571864,2021/04/11 00:00:00+00,303,240945,2,4785,2021/04/10 00:00:00+00,240841,14065,1492,28520,0,173,135,548,907,1105,1592,1947,114942,125885,14,7498,16668,42180,42479,38982,35613,26658,31,0,0,0,407,2493,3143,2019,13275,9910,7545,4912,2,402
-856335.869598373,7036492.39571864,2021/04/12 00:00:00+00,394,241330,0,4785,2021/04/11 00:00:00+00,241234,14078,1493,28537,0,174,135,549,912,1106,1592,1949,115121,126099,14,7527,16721,42242,42548,39064,35656,26693,33,0,0,0,408,2494,3144,2020,13286,9918,7546,4918,6,413
-856335.869598373,7036492.39571864,2021/04/13 00:00:00+00,358,241684,18,4803,2021/04/12 00:00:00+00,241588,14104,1499,28554,0,174,135,549,915,1110,1597,1954,115284,126290,14,7550,16770,42301,42614,39127,35702,26723,31,0,0,0,409,2496,3147,2024,13295,9922,7551,4922,4,400
-856335.869598373,7036492.39571864,2021/04/14 00:00:00+00,431,242105,12,4812,2021/04/13 00:00:00+00,242017,14123,1500,28574,0,174,138,550,917,1113,1600,1958,115487,126516,14,7573,16839,42361,42688,39203,35771,26766,33,0,0,0,410,2497,3149,2024,13306,9926,7551,4926,4,402
-856335.869598373,7036492.39571864,2021/04/15 00:00:00+00,309,242402,8,4820,2021/04/14 00:00:00+00,242323,14141,1502,28584,0,174,138,550,919,1115,1604,1961,115654,126655,14,7596,16878,42410,42731,39267,35813,26789,34,0,0,0,411,2501,3152,2024,13322,9933,7551,4931,5,389
-856335.869598373,7036492.39571864,2021/04/16 00:00:00+00,420,242819,11,4831,2021/04/15 00:00:00+00,242742,14162,1507,28597,0,174,138,551,922,1118,1609,1962,115873,126855,14,7620,16943,42485,42799,39345,35871,26816,32,0,0,0,412,2504,3156,2025,13339,9939,7552,4934,3,381
-856335.869598373,7036492.39571864,2021/04/17 00:00:00+00,420,243238,4,4835,2021/04/16 00:00:00+00,243161,14174,1509,28607,0,175,138,552,923,1118,1612,1963,116084,127063,14,7648,17008,42548,42883,39415,35923,26855,32,0,0,0,413,2506,3159,2025,13351,9943,7554,4936,2,376
-856335.869598373,7036492.39571864,2021/04/18 00:00:00+00,269,243508,1,4836,2021/04/17 00:00:00+00,243427,14182,1509,28621,0,175,138,553,924,1118,1613,1964,116215,127198,14,7661,17048,42593,42931,39457,35962,26880,31,0,0,0,414,2509,3160,2025,13360,9947,7555,4942,6,371
-856335.869598373,7036492.39571864,2021/04/19 00:00:00+00,403,243911,0,4836,2021/04/18 00:00:00+00,243826,14200,1511,28640,0,175,138,554,925,1121,1618,1970,116425,127387,14,7694,17094,42678,42997,39520,36021,26912,30,0,0,0,415,2510,3161,2025,13373,9948,7556,4942,0,372
-856335.869598373,7036492.39571864,2021/04/20 00:00:00+00,390,244297,11,4847,2021/04/19 00:00:00+00,244213,14230,1512,28655,0,175,138,556,927,1125,1626,1973,116639,127560,14,7706,17143,42745,43064,39584,36071,26955,34,0,0,0,416,2519,3162,2026,13401,9951,7560,4944,2,377
-856335.869598373,7036492.39571864,2021/04/21 00:00:00+00,401,244695,15,4856,2021/04/20 00:00:00+00,244614,14256,1515,28668,0,175,139,558,930,1130,1627,1979,116857,127743,14,7735,17202,42818,43130,39651,36126,26982,31,0,0,0,417,2523,3165,2027,13414,9959,7564,4949,5,373
-856335.869598373,7036492.39571864,2021/04/22 00:00:00+00,617,245310,10,4866,2021/04/21 00:00:00+00,245226,14282,1516,28679,0,176,140,561,932,1132,1633,1981,117154,128058,14,7764,17290,42929,43228,39751,36222,27027,33,0,0,0,418,2530,3166,2028,13442,9974,7566,4951,2,417
-856335.869598373,7036492.39571864,2021/04/23 00:00:00+00,434,245743,1,4867,2021/04/22 00:00:00+00,245659,14298,1520,28689,0,176,141,563,932,1135,1634,1985,117381,128264,14,7780,17348,43021,43303,39831,36277,27064,31,0,0,0,419,2532,3168,2029,13456,9977,7569,4954,3,419
-856335.869598373,7036492.39571864,2021/04/24 00:00:00+00,461,246204,5,4872,2021/04/23 00:00:00+00,246117,14308,1520,28697,0,176,141,563,935,1138,1635,1986,117617,128486,14,7816,17427,43107,43372,39903,36342,27097,28,0,0,0,420,2532,3169,2030,13470,9979,7571,4956,2,425
-856335.869598373,7036492.39571864,2021/04/25 00:00:00+00,429,246633,1,4873,2021/04/24 00:00:00+00,246541,14318,1522,28704,0,177,141,565,936,1139,1638,1986,117854,128673,14,7838,17495,43191,43456,39974,36393,27120,29,0,0,0,421,2533,3170,2030,13487,9982,7572,4958,2,447
-856335.869598373,7036492.39571864,2021/04/26 00:00:00+00,437,247069,1,4874,2021/04/25 00:00:00+00,246978,14330,1524,28719,0,177,141,565,938,1144,1641,1986,118074,128890,14,7871,17560,43271,43540,40044,36456,27143,29,0,0,0,422,2535,3170,2030,13498,9989,7573,4962,4,452
-856335.869598373,7036492.39571864,2021/04/27 00:00:00+00,426,247489,10,4884,2021/04/26 00:00:00+00,247401,14359,1528,28728,0,179,145,570,943,1145,1647,1990,118278,129109,14,7906,17622,43361,43602,40109,36512,27179,29,0,0,0,423,2536,3171,2030,13506,9997,7574,4965,3,457
-856335.869598373,7036492.39571864,2021/04/28 00:00:00+00,371,247857,13,4896,2021/04/27 00:00:00+00,247770,14376,1528,28739,0,179,145,573,944,1147,1651,1995,118466,129290,14,7933,17680,43438,43655,40175,36554,27207,28,0,0,0,424,2538,3171,2030,13518,10000,7577,4967,2,453
-856335.869598373,7036492.39571864,2021/04/29 00:00:00+00,474,248326,3,4899,2021/04/28 00:00:00+00,248241,14394,1531,28754,0,179,146,573,946,1150,1653,1999,118703,129523,15,7974,17759,43507,43733,40245,36628,27248,32,0,0,0,425,2541,3173,2031,13529,10007,7578,4969,2,433
-856335.869598373,7036492.39571864,2021/04/30 00:00:00+00,545,248870,4,4903,2021/04/29 00:00:00+00,248782,14405,1532,28765,0,180,146,573,946,1153,1653,2003,118999,129768,15,7994,17853,43628,43826,40338,36691,27285,29,0,0,0,426,2543,3173,2032,13543,10011,7580,4970,1,449
-856335.869598373,7036492.39571864,2021/05/01 00:00:00+00,569,249437,3,4906,2021/04/30 00:00:00+00,249351,14416,1532,28773,0,181,146,574,948,1155,1653,2004,119275,130059,17,8031,17957,43753,43910,40431,36764,27315,26,0,0,0,427,2544,3176,2032,13560,10017,7580,4973,3,464
-856335.869598373,7036492.39571864,2021/05/02 00:00:00+00,402,249838,1,4906,2021/05/01 00:00:00+00,249751,14424,1532,28781,0,182,147,575,949,1156,1654,2005,119493,130241,17,8049,18011,43836,43981,40521,36819,27333,31,0,0,0,428,2545,3176,2032,13565,10022,7581,4975,2,460
-856335.869598373,7036492.39571864,2021/05/03 00:00:00+00,453,250290,0,4906,2021/05/02 00:00:00+00,250202,14434,1534,28791,0,182,148,576,950,1156,1656,2006,119694,130491,17,8072,18119,43928,44040,40594,36875,27358,25,0,0,0,429,2549,3176,2032,13578,10024,7581,4976,1,462
-856335.869598373,7036492.39571864,2021/05/04 00:00:00+00,383,250672,2,4908,2021/05/03 00:00:00+00,250577,14441,1535,28804,0,182,149,577,950,1159,1657,2006,119889,130671,17,8105,18197,43991,44090,40668,36930,27376,28,0,0,0,430,2550,3176,2032,13581,10025,7581,4977,1,456
-856335.869598373,7036492.39571864,2021/05/05 00:00:00+00,418,251087,7,4915,2021/05/04 00:00:00+00,250993,14460,1537,28816,0,183,150,577,952,1165,1660,2008,120090,130886,17,8140,18268,44072,44141,40734,36985,27410,29,0,0,0,431,2554,3176,2032,13601,10027,7582,4979,2,463
-856335.869598373,7036492.39571864,2021/05/06 00:00:00+00,393,251474,8,4921,2021/05/05 00:00:00+00,251385,14469,1537,28824,0,184,151,577,953,1165,1660,2009,120270,131098,17,8163,18341,44142,44212,40806,37034,27428,28,0,0,0,432,2557,3177,2033,13613,10030,7583,4980,1,451
-856335.869598373,7036492.39571864,2021/05/07 00:00:00+00,434,251904,4,4918,2021/05/06 00:00:00+00,251812,14481,1538,28837,0,185,152,577,955,1165,1662,2011,120489,131306,17,8186,18400,44202,44324,40892,37074,27460,31,0,0,0,433,2559,3179,2033,13626,10032,7583,4982,2,436
-856335.869598373,7036492.39571864,2021/05/08 00:00:00+00,408,252303,1,4919,2021/05/07 00:00:00+00,252219,14486,1538,28853,0,186,152,578,955,1166,1662,2012,120693,131509,17,8205,18452,44285,44404,40971,37130,27482,31,0,0,0,434,2560,3179,2033,13640,10034,7583,4985,3,413
-856335.869598373,7036492.39571864,2021/05/09 00:00:00+00,514,252809,2,4921,2021/05/08 00:00:00+00,252733,14497,1542,28867,0,188,152,578,956,1169,1663,2014,120957,131759,17,8242,18556,44358,44494,41055,37195,27529,28,0,0,0,435,2561,3180,2033,13653,10035,7583,4989,4,429
-856335.869598373,7036492.39571864,2021/05/10 00:00:00+00,381,253189,0,4921,2021/05/09 00:00:00+00,253114,14502,1542,28875,0,188,152,578,956,1170,1664,2015,121149,131948,17,8267,18617,44426,44551,41138,37250,27549,31,0,0,0,436,2563,3180,2033,13663,10037,7583,4990,1,418
-856335.869598373,7036492.39571864,2021/05/11 00:00:00+00,379,253567,9,4929,2021/05/10 00:00:00+00,253494,14520,1545,28884,0,188,152,580,960,1172,1670,2016,121342,132135,17,8284,18688,44488,44635,41196,37305,27570,29,0,0,0,437,2565,3181,2033,13671,10040,7584,4991,1,418
-856335.869598373,7036492.39571864,2021/05/12 00:00:00+00,448,254013,8,4937,2021/05/11 00:00:00+00,253945,14533,1546,28892,0,189,152,581,965,1173,1671,2018,121560,132368,17,8310,18773,44546,44737,41278,37363,27596,29,0,0,0,438,2566,3182,2033,13680,10045,7584,4991,0,422
-856335.869598373,7036492.39571864,2021/05/13 00:00:00+00,456,254450,0,4937,2021/05/12 00:00:00+00,254412,14541,1548,28899,0,190,152,582,966,1175,1671,2020,121798,132597,17,8349,18860,44628,44809,41376,37419,27621,27,0,0,0,439,2566,3183,2033,13685,10048,7584,4991,0,431
-856335.869598373,7036492.39571864,2021/05/14 00:00:00+00,425,254870,4,4941,2021/05/13 00:00:00+00,254993,14563,1552,28913,0,190,152,583,968,1179,1675,2024,122086,132890,17,8380,18965,44730,44898,41497,37493,27659,30,0,0,0,440,2568,3188,2033,13699,10054,7585,4992,1,430
-856335.869598373,7036492.39571864,2021/05/15 00:00:00+00,461,255331,0,4941,2021/05/14 00:00:00+00,255468,14570,1552,28924,0,190,152,585,970,1180,1675,2024,122350,133101,17,8419,19040,44816,44979,41592,37556,27679,29,0,0,0,441,2570,3188,2033,13713,10056,7585,4993,1,437
-856335.869598373,7036492.39571864,2021/05/16 00:00:00+00,375,255706,0,4941,2021/05/15 00:00:00+00,255775,14578,1555,28930,0,190,152,586,971,1181,1675,2027,122509,133249,17,8437,19097,44867,45026,41651,37602,27702,31,0,0,0,442,2572,3188,2033,13719,10056,7585,4995,2,417
